cutoff_type,rejection_rate,replicate,n_pool,n_accepted,n_rejected,realised_rejection_rate,truth_ttd_bad_rate,truth_reject_bad_rate,truth_accepted_bad_rate,oracle_ttd_gini,baseline_reported_gini,baseline_actual_ttd_gini,reject_bad_scale,method,est_ttd_bad_rate,est_reject_bad_rate,claimed_gini,actual_ttd_gini,bad_rate_bias,gini_bias,gini_uplift,reject_bad_rate_bias
risk_hard,0.3,0,60000,29513,12514,0.29776096319033,0.20180270405608414,0.2500457167625427,0.1807132512331009,0.2840796893629425,0.2673020682364282,0.28135947031401765,2.0,heckman,0.18816930174705906,0.2166526419950867,0.25341799888775607,0.2809531892315449,-0.013633402309025072,-0.027535190343788818,-0.0004062810824727592,-0.03339307476745604
risk_hard,0.3,1,60000,29369,12647,0.30100437928408225,0.19539590747330962,0.23643769323825836,0.17777954041957855,0.27115963040915614,0.2661676230411665,0.27089379671559577,2.0,none (biased baseline),0.17777954041957855,,0.2661676230411665,0.27089379671559577,-0.01761636705373107,-0.00472617367442929,0.0,
risk_hard,0.3,1,60000,29369,12647,0.30100437928408225,0.19539590747330962,0.23643769323825836,0.17777954041957855,0.27115963040915614,0.2661676230411665,0.27089379671559577,2.0,parcelling,0.2542364865265537,0.44097414406578633,0.42827467895859694,0.23532771864462365,0.05884057905324405,0.1929469603139733,-0.03556607807097212,0.20453645082752797
risk_hard,0.3,1,60000,29369,12647,0.30100437928408225,0.19539590747330962,0.23643769323825836,0.17777954041957855,0.27115963040915614,0.2661676230411665,0.27089379671559577,2.0,fuzzy,0.255682325062362,0.4457775244659225,0.43109813976590594,0.23968930281441114,0.06028641758905237,0.1914088369514948,-0.031204493901184627,0.20933983122766414
risk_hard,0.3,1,60000,29369,12647,0.30100437928408225,0.19539590747330962,0.23643769323825836,0.17777954041957855,0.27115963040915614,0.2661676230411665,0.27089379671559577,2.0,ipw,0.17628198601072903,0.18199286046707602,0.27814878813535704,0.26905473180827877,-0.01911392146258059,0.00909405632707827,-0.0018390649073170007,-0.05444483277118234
risk_hard,0.3,1,60000,29369,12647,0.30100437928408225,0.19539590747330962,0.23643769323825836,0.17777954041957855,0.27115963040915614,0.2661676230411665,0.27089379671559577,2.0,heckman,0.18550912757941732,0.21264736984874816,0.26363591047597223,0.2699240357161541,-0.009886779893892306,-0.006288125240181852,-0.0009697609994416823,-0.023790323389510204
risk_hard,0.3,2,60000,29396,12513,0.29857548497936004,0.195401028135537,0.24511970579624176,0.17407788336277008,0.2721756641569233,0.261856349926334,0.26742260199403534,2.0,none (biased baseline),0.17407788336277008,,0.261856349926334,0.26742260199403534,-0.021323144772766922,-0.005566252067701338,0.0,
risk_hard,0.3,2,60000,29396,12513,0.29857548497936004,0.195401028135537,0.24511970579624176,0.17407788336277008,0.2721756641569233,0.261856349926334,0.26742260199403534,2.0,parcelling,0.2615905854784429,0.4576040917445856,0.4337905915138527,0.24112144755872356,0.06618955734290588,0.19266914395512913,-0.02630115443531178,0.21248438594834385
risk_hard,0.3,2,60000,29396,12513,0.29857548497936004,0.195401028135537,0.24511970579624176,0.17407788336277008,0.2721756641569233,0.261856349926334,0.26742260199403534,2.0,fuzzy,0.25926860348606845,0.4498272242213362,0.4317666724184488,0.24578592825717638,0.06386757535053145,0.18598074416127242,-0.021636673736858958,0.20470751842509444
risk_hard,0.3,2,60000,29396,12513,0.29857548497936004,0.195401028135537,0.24511970579624176,0.17407788336277008,0.2721756641569233,0.261856349926334,0.26742260199403534,2.0,ipw,0.18692697593399665,0.20753798350529873,0.2867706135592889,0.26697425307246303,-0.00847405220154035,0.01979636048682587,-0.00044834892157230577,-0.03758172229094303
risk_hard,0.3,2,60000,29396,12513,0.29857548497936004,0.195401028135537,0.24511970579624176,0.17407788336277008,0.2721756641569233,0.261856349926334,0.26742260199403534,2.0,heckman,0.190930157437819,0.2209455862898979,0.2730109358772692,0.2670093513885603,-0.00447087069771801,0.006001584488708911,-0.0004132506054750351,-0.02417411950634385
risk_hard,0.3,3,60000,29382,12628,0.3005950964056177,0.19911061700944968,0.26032447814941406,0.17268820106983185,0.2834769853028485,0.26357744825641904,0.27227905676820163,2.0,none (biased baseline),0.17268820106983185,,0.26357744825641904,0.27227905676820163,-0.026422415939617833,-0.008701608511782588,0.0,
risk_hard,0.3,3,60000,29382,12628,0.3005950964056177,0.19911061700944968,0.26032447814941406,0.17268820106983185,0.2834769853028485,0.26357744825641904,0.27227905676820163,2.0,parcelling,0.2601523442293627,0.4505859993664872,0.4317089103533911,0.2629766723369453,0.061041727219912995,0.16873223801644577,-0.009302384431256305,0.19026152121707313
risk_hard,0.3,3,60000,29382,12628,0.3005950964056177,0.19911061700944968,0.26032447814941406,0.17268820106983185,0.2834769853028485,0.26357744825641904,0.27227905676820163,2.0,fuzzy,0.26228860451986896,0.45769276962339006,0.4391588806499118,0.26153732370285,0.06317798751041928,0.17762155694706183,-0.010741733065351644,0.197368291473976
risk_hard,0.3,3,60000,29382,12628,0.3005950964056177,0.19911061700944968,0.26032447814941406,0.17268820106983185,0.2834769853028485,0.26357744825641904,0.27227905676820163,2.0,ipw,0.18131027045610623,0.18829937288450246,0.2833116392723909,0.2739504946535378,-0.01780034655334345,0.009361144618853068,0.001671437885336191,-0.0720251052649116
